track_id,track_name,artist_name,album_name,year,popularity,danceability,energy,acousticness,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,time_signature,duration_min,popularity_group
1TpC2MWyUbQaiJrt6RUDdH,Sun Bhi Le - Lofi Flip,"Arijit Singh, Vishal Mishra, Raj Shekhar, Jammy Weirdo",Sun Bhi Le (Lofi Flip),2023,5,0.408,0.297,0.0178,0.000611,0.543,-18.836,0.0445,160.015,0.0392,0.0,1.0,4.0,3.15,비인기곡
3FdG6bmED6q3L1UNVVIkiB,Mera Love Main - Lofi Mix,"Amit Trivedi, Swanand Kirkire, Jammy Weirdo",Mera Love Main (Lofi Mix),2023,1,0.502,0.34,0.0246,0.027,0.788,-18.058,0.0348,110.071,0.0687,11.0,1.0,4.0,2.94545,비인기곡
5IAESfJjmOYu7cHyX557kz,Take Two,BTS,Take Two,2023,76,0.617,0.589,0.0268,0.0,0.378,-5.978,0.0345,92.991,0.566,7.0,1.0,4.0,3.83255,인기곡
4IJsVXbSeGPUrgwpVoHmlg,The Planet,BTS,The Planet,2023,65,0.665,0.848,0.000482,0.0,0.2,-3.619,0.0708,119.986,0.687,0.0,1.0,4.0,2.9692666666666665,인기곡
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,Proof,2022,78,0.724,0.818,0.0201,0.0,0.0358,-3.747,0.168,77.004,0.696,8.0,1.0,4.0,3.4156666666666666,인기곡
6jjYDGxVJsWS0a5wlVF5vS,Butter,BTS,Proof,2022,76,0.759,0.459,0.00323,0.0,0.0788,-5.187,0.0948,109.997,0.695,8.0,1.0,4.0,2.7492,인기곡
10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,BTS,Proof,2022,71,0.559,0.885,0.0432,0.0,0.333,-4.515,0.189,172.029,0.683,1.0,1.0,4.0,3.226566666666667,인기곡
4JzCFEc3O2UEdjKzevvFH5,For Youth,BTS,Proof,2022,68,0.633,0.511,0.434,0.0,0.248,-5.665,0.0368,116.855,0.29,2.0,1.0,3.0,4.408016666666667,인기곡
3YspylwDrs1LuzPONbKmAL,FAKE LOVE,BTS,Proof,2022,68,0.522,0.714,0.00257,0.0,0.304,-4.727,0.0461,154.904,0.357,2.0,0.0,4.0,4.0389,인기곡
1IthE5GNiRzFN5CVaCa445,Born Singer,BTS,Proof,2022,65,0.602,0.841,0.0354,0.0,0.235,-3.334,0.109,157.937,0.684,8.0,0.0,4.0,3.977133333333333,인기곡
1hIuSG6xV4RDgD8bDVKP7N,Dynamite,BTS,Proof,2022,62,0.746,0.765,0.0112,0.0,0.0933,-4.41,0.0993,114.044,0.737,6.0,0.0,4.0,3.32155,인기곡
1VjqXwHU3isibdXLEtXc4q,Life Goes On,BTS,Proof,2022,59,0.576,0.698,0.00848,0.0,0.367,-6.544,0.0369,81.028,0.462,1.0,1.0,4.0,3.4681333333333333,인기곡
1wiqEFd8phSCSlteDLSyp2,Blood Sweat & Tears,BTS,Proof,2022,57,0.574,0.882,0.0245,0.0,0.354,-4.08,0.121,92.994,0.612,0.0,0.0,4.0,3.6175333333333333,인기곡
2Ygw4CPjg1lg4zxTITYY2V,DNA,BTS,Proof,2022,57,0.595,0.754,0.0245,0.0,0.0726,-4.527,0.0554,129.951,0.672,1.0,0.0,4.0,3.7240333333333333,인기곡
4upRoEWkMWhhMfEgPZMFRP,Spring Day,BTS,Proof,2022,57,0.538,0.831,0.00708,1.96e-06,0.109,-3.735,0.0353,106.993,0.461,8.0,1.0,4.0,4.5784,인기곡
5cQPIQAF2T1elxWs7EqB9W,Burning Up (FIRE),BTS,Proof,2022,57,0.63,0.668,0.00287,0.0,0.125,-4.266,0.0714,99.949,0.529,3.0,0.0,4.0,3.3993,인기곡
0U4hNZFJYNFdEAXZcHbkkc,ON,BTS,Proof,2022,56,0.577,0.811,0.111,0.0,0.346,-5.146,0.117,105.966,0.456,9.0,0.0,4.0,4.113616666666666,인기곡
2ZXXwpomdj8xBYl352iyKH,Filter,BTS,Proof,2022,57,0.779,0.762,0.0224,0.0,0.121,-5.188,0.0631,110.043,0.859,10.0,0.0,4.0,3.0036833333333335,인기곡
1GunnGtZCSjLUAPG6yrDUC,I NEED U,BTS,Proof,2022,57,0.482,0.858,0.0218,0.0,0.244,-4.169,0.069,158.075,0.737,5.0,0.0,4.0,3.51645,인기곡
20Qqyt4bd1oe4KmkTagb2K,RUN,BTS,Proof,2022,55,0.558,0.856,0.00153,0.0,0.0979,-3.815,0.0531,132.89,0.53,11.0,0.0,4.0,3.9458,인기곡
0KCvsHmGvW2XcsxEWJvLPr,IDOL,BTS,Proof,2022,56,0.733,0.855,0.00481,0.0,0.123,-3.211,0.118,126.035,0.42,9.0,1.0,4.0,3.7122,인기곡
27S8iOXD7Z58yvJtyk2S9j,No More Dream,BTS,Proof,2022,57,0.438,0.864,0.0118,1.66e-06,0.431,-5.185,0.47,167.898,0.594,2.0,1.0,4.0,3.7011166666666666,인기곡
0vMk4IrUfSJQkhwZnVX6us,Boy In Luv,BTS,Proof,2022,56,0.492,0.931,0.00244,0.0,0.353,-3.837,0.297,166.071,0.444,9.0,0.0,4.0,3.8564,인기곡
2GEnvQgSJhedm2sqZlOP8o,N.O,BTS,Proof,2022,55,0.597,0.909,0.0443,0.0,0.374,-4.5,0.16,146.87,0.564,11.0,0.0,4.0,3.4958666666666667,인기곡
0Q53fuiKLGjDKD7Mme7EoQ,Danger,BTS,Proof,2022,55,0.734,0.848,0.000913,0.000247,0.256,-4.433,0.102,112.021,0.37,1.0,1.0,4.0,4.0968333333333335,인기곡
7xuswKr3R30Cm46LbkOsno,Moon,BTS,Proof,2022,54,0.704,0.646,0.0104,0.0,0.219,-6.658,0.0596,141.87,0.64,6.0,1.0,4.0,3.4700166666666665,인기곡
3WMLle4WsAKsZ9G1a5L8c9,Singularity,BTS,Proof,2022,53,0.785,0.259,0.568,0.00412,0.111,-9.68,0.092,104.018,0.206,1.0,0.0,3.0,3.2833,인기곡
2r8F0VYPom2XP4cKAzWLLE,Euphoria,BTS,Proof,2022,54,0.635,0.79,0.404,0.0,0.0919,-4.897,0.0336,104.936,0.577,2.0,1.0,4.0,3.81025,인기곡
0KB5bwjunSShEpHgUgj4NV,Trivia 轉 : Seesaw,BTS,Proof,2022,54,0.707,0.739,0.172,0.0,0.102,-6.07,0.034,106.995,0.685,5.0,0.0,4.0,4.105566666666666,인기곡
6aIJhrO0Y4zeDLxLkj2NXk,00:00 (Zero O'Clock),BTS,Proof,2022,54,0.56,0.547,0.0806,0.0,0.11,-6.456,0.0675,157.962,0.199,1.0,1.0,4.0,4.1716,인기곡
58yMMEtAYdyWIr2UEPwmNo,Dimple,BTS,Proof,2022,53,0.61,0.846,0.146,0.0,0.286,-4.658,0.0729,134.907,0.64,5.0,0.0,4.0,3.2796,인기곡
7b3Fx7XAPJDk7fYlti24ZH,Friends,BTS,Proof,2022,52,0.55,0.747,0.0668,0.0,0.0536,-5.211,0.0407,79.979,0.649,1.0,1.0,4.0,3.3223166666666666,인기곡
5YbEHfUUvXsUsg7qNYXUpP,Stay,BTS,Proof,2022,52,0.583,0.69,0.114,0.0,0.124,-5.048,0.0464,125.904,0.35,6.0,1.0,4.0,3.4368,인기곡
1e45vYKAMljTZUQUotLdq2,Intro : Persona,BTS,Proof,2022,51,0.486,0.871,0.0278,0.0,0.313,-4.475,0.337,85.411,0.659,9.0,0.0,4.0,2.8503833333333333,인기곡
47Qw0zTwJKA2CJgtueJqml,Outro : Ego,BTS,Proof,2022,51,0.809,0.896,0.012,0.000317,0.0818,-3.463,0.0958,116.994,0.482,0.0,1.0,4.0,3.27255,인기곡
7FhCf28FnHIt3FPRyWzRNG,Jamais Vu,BTS,Proof,2022,51,0.608,0.47,0.226,0.0,0.0963,-6.73,0.0428,81.0,0.241,8.0,1.0,4.0,3.787916666666667,인기곡
56ymD9oPodUTG8oHhauCMx,Her,BTS,Proof,2022,49,0.681,0.929,0.306,0.0,0.0605,-5.681,0.24,89.931,0.447,7.0,0.0,4.0,3.810216666666667,인기곡
4ncTUgTfUV3wrjTPzKvn01,Yet To Come (Hyundai Ver.),BTS,Yet To Come (Hyundai Ver.),2022,47,0.508,0.842,0.078,0.0,0.0858,-3.992,0.0612,86.041,0.44,1.0,1.0,4.0,3.7255833333333332,인기곡
3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,BTS,Permission to Dance,2021,75,0.702,0.741,0.00544,0.0,0.337,-5.33,0.0427,124.925,0.646,9.0,1.0,4.0,3.1264166666666666,인기곡
1mWdTewIgB3gtBM3TOSFhB,Butter,BTS,"Butter (Hotter, Sweeter, Cooler)",2021,70,0.759,0.459,0.00323,0.0,0.0906,-5.187,0.0948,109.997,0.695,8.0,1.0,4.0,2.7407,인기곡
3UHPGOkUcE4hE7sqBF4Snt,Film out,BTS,Film out,2021,65,0.499,0.709,0.296,0.0,0.331,-6.404,0.134,164.032,0.314,10.0,1.0,4.0,3.5770166666666667,인기곡
6g9Vd4z3JnVUiAIRwFlVCG,Film out,BTS,"BTS, THE BEST",2021,53,0.503,0.71,0.297,0.0,0.329,-6.382,0.085,81.932,0.293,10.0,1.0,4.0,3.609783333333333,인기곡
3IGM6ph0w2fERLlyQtBoQt,Permission to Dance (R&B Remix),BTS,Permission to Dance,2021,49,0.662,0.597,0.0726,0.0,0.103,-5.569,0.031,120.021,0.351,9.0,1.0,4.0,3.6026166666666666,인기곡
45HQ2LUH4ZruF1KmAnGLbq,Lights,BTS,"BTS, THE BEST",2021,52,0.607,0.636,0.179,0.0,0.176,-5.605,0.0324,98.997,0.421,5.0,1.0,4.0,4.849333333333333,인기곡
3IA9LkBEVhJDOxOnh1nf8a,Butter (Holiday Remix),BTS,Butter (Holiday Remix),2021,49,0.698,0.838,0.00188,0.0,0.113,-3.553,0.0529,110.034,0.87,8.0,1.0,4.0,2.6982333333333335,인기곡
2uuWT347cQG0fRkrgAZ5KQ,Butter (Hotter Remix),BTS,"Butter (Hotter, Sweeter, Cooler)",2021,47,0.702,0.748,0.00223,0.0,0.23,-5.215,0.0489,110.028,0.789,8.0,1.0,4.0,2.7827,인기곡
1hciAV5LrrTkRV0g0StZ6h,Butter,BTS,Butter / Permission to Dance,2021,47,0.759,0.459,0.00323,0.0,0.0906,-5.187,0.0948,109.997,0.695,8.0,1.0,4.0,2.7407,인기곡
4pzGb3UWWniHWgEVEMVHDM,Your eyes tell,BTS,"BTS, THE BEST",2021,44,0.445,0.483,0.292,0.0,0.0637,-6.415,0.0294,139.601,0.256,9.0,0.0,4.0,4.085333333333334,인기곡
43Y0lr2rcWirZysfT26JY5,Permission to Dance,BTS,Butter / Permission to Dance,2021,46,0.702,0.741,0.00544,0.0,0.337,-5.33,0.0427,124.925,0.646,9.0,1.0,4.0,3.1264166666666666,인기곡
7zOpZlwRK74a1nuszDZ5ZQ,Butter (Cooler Remix),BTS,"Butter (Hotter, Sweeter, Cooler)",2021,42,0.651,0.809,0.00632,0.0,0.321,-3.667,0.132,110.045,0.893,8.0,1.0,4.0,2.6938833333333334,인기곡
4RCf2OBsZfbMeGNXY872aE,Butter (Sweeter Remix),BTS,"Butter (Hotter, Sweeter, Cooler)",2021,40,0.728,0.551,0.0674,0.0,0.335,-5.375,0.0577,110.059,0.792,5.0,0.0,4.0,2.698916666666667,인기곡
4vNAtmfodHh3Q861erXhok,Butter (Instrumental),BTS,"Butter (Hotter, Sweeter, Cooler)",2021,38,0.429,0.387,0.000178,0.802,0.142,-7.486,0.0753,109.893,0.41,1.0,1.0,4.0,2.70245,인기곡
31VhB0iXK4qiJivP39Wcvg,Crystal Snow,BTS,"BTS, THE BEST",2021,41,0.616,0.767,0.131,0.0,0.12,-5.038,0.0333,113.974,0.428,3.0,1.0,4.0,5.377116666666667,인기곡
24uTFFKwmjOjnEPmhQa1gB,Let Go,BTS,"BTS, THE BEST",2021,40,0.558,0.86,0.171,0.0,0.297,-4.096,0.2,173.916,0.433,4.0,1.0,4.0,4.965333333333334,인기곡
2pB41rjw8a2y7pC06vdBkp,Stay Gold,BTS,"BTS, THE BEST",2021,40,0.723,0.621,0.0848,0.0,0.0705,-5.428,0.0501,128.951,0.559,1.0,1.0,4.0,4.0633333333333335,인기곡
5n4IynGnOkp1J3XmONb0U5,Don't Leave Me,BTS,"BTS, THE BEST",2021,40,0.621,0.761,0.101,0.0,0.329,-5.061,0.0679,146.975,0.399,8.0,0.0,4.0,3.7746666666666666,인기곡
6dWHuepkdl6x7bVxq8kg9K,Permission to Dance (Instrumental),BTS,Permission to Dance,2021,36,0.75,0.655,0.000201,0.785,0.0689,-7.137,0.0495,125.026,0.406,11.0,0.0,4.0,3.1264166666666666,인기곡
0xa8vyNSdXOKku1Jkr74OA,FAKE LOVE - Japanese ver.,BTS,"BTS, THE BEST",2021,34,0.579,0.689,0.00401,0.0,0.302,-5.027,0.0356,77.473,0.433,2.0,0.0,4.0,4.04755,인기곡
2qcpX6M2XBxeM58PJCUZZ2,Best Of Me - Japanese ver.,BTS,"BTS, THE BEST",2021,33,0.676,0.781,0.0384,0.0,0.4,-4.29,0.0852,121.993,0.437,0.0,0.0,4.0,3.80355,인기곡
3sG0FqOWBIDpSXxglhzajE,Black Swan - Japanese ver.,BTS,"BTS, THE BEST",2021,33,0.714,0.732,0.18,0.0,0.131,-5.935,0.089,147.05,0.528,2.0,0.0,4.0,3.3217833333333333,인기곡
3XqzyyrDbDYz45z4pEynpg,Dionysus - Japanese ver.,BTS,"BTS, THE BEST",2021,32,0.456,0.893,0.0216,0.0,0.352,-3.712,0.158,175.879,0.56,7.0,1.0,4.0,4.15645,인기곡
7AaLAJuJyA5E9K9jkTIeUz,Airplane pt.2 - Japanese ver.,BTS,"BTS, THE BEST",2021,32,0.753,0.771,0.0371,1.68e-06,0.0824,-5.179,0.0294,139.992,0.916,0.0,0.0,4.0,3.65,인기곡
35oDhfqmQepYWgXSny1cez,DNA - Japanese ver.,BTS,"BTS, THE BEST",2021,33,0.582,0.726,0.00349,0.0,0.0635,-4.118,0.0603,129.914,0.658,1.0,0.0,4.0,3.7262166666666667,인기곡
1u6kNDnuXECAK3WEYeSsn1,MIC Drop - Japanese ver.,BTS,"BTS, THE BEST",2021,32,0.662,0.906,0.0142,0.0,0.116,-4.93,0.136,169.997,0.621,3.0,0.0,4.0,3.9871166666666666,인기곡
44KFdVtjqvYtAZcRnJKBVr,Boy With Luv - Japanese ver.,BTS,"BTS, THE BEST",2021,32,0.663,0.844,0.0604,0.0,0.194,-4.471,0.0883,119.973,0.77,11.0,0.0,4.0,3.84,인기곡
5tSD3htySak0xROwfmPKc0,Spring Day - Japanese ver.,BTS,"BTS, THE BEST",2021,33,0.572,0.818,0.0991,0.0,0.0947,-4.347,0.0364,106.96,0.418,8.0,1.0,4.0,4.61155,인기곡
6hHfi5X0al0dtly9A5W0GG,血、汗、涙 - Japanese ver.,BTS,"BTS, THE BEST",2021,32,0.605,0.866,0.0704,0.0,0.305,-4.224,0.101,93.046,0.539,0.0,0.0,4.0,3.60755,인기곡
7z5wGcA1lrg0VB7hwEmEz0,Go Go - Japanese ver.,BTS,"BTS, THE BEST",2021,32,0.836,0.695,0.21,0.0,0.087,-4.674,0.0822,136.075,0.84,10.0,0.0,4.0,3.949116666666667,인기곡
19ba7iguh2oHguLFyyRXmb,IDOL - Japanese ver.,BTS,"BTS, THE BEST",2021,31,0.692,0.791,0.000376,0.0,0.128,-4.451,0.112,126.027,0.401,6.0,0.0,4.0,3.72,인기곡
1asgNCymC3RgLagvcRMArg,Make It Right - Japanese ver.,BTS,"BTS, THE BEST",2021,31,0.626,0.703,0.0181,0.0,0.265,-7.414,0.456,105.508,0.262,7.0,1.0,4.0,3.759333333333333,인기곡
2ju6eQdBcsIElK4TXWQ9sw,ON - Japanese ver.,BTS,"BTS, THE BEST",2021,31,0.599,0.817,0.112,0.0,0.308,-5.659,0.0993,105.991,0.434,7.0,1.0,4.0,4.1211166666666665,인기곡
72FfxUaM7WPVRtoVNPcMlM,Not Today - Japanese ver.,BTS,"BTS, THE BEST",2021,30,0.615,0.929,0.00604,0.0,0.827,-3.914,0.16,110.012,0.638,8.0,1.0,4.0,3.90645,인기곡
1tqnX1rJZJIxgyAroZj7vy,Butter (Instrumental),BTS,Butter / Permission to Dance,2021,26,0.429,0.387,0.000178,0.802,0.142,-7.486,0.0753,109.893,0.41,1.0,1.0,4.0,2.70245,인기곡
4IWJqwny7buwSfdFP6ybJ1,Permission to Dance (Instrumental),BTS,Butter / Permission to Dance,2021,25,0.75,0.655,0.000201,0.785,0.0689,-7.137,0.0495,125.026,0.406,11.0,0.0,4.0,3.1264166666666666,비인기곡
7iYC0rHqBMkMQ1n3fb72Hu,Best Of Me - Japanese Version,BTS,Valentine's Day BE,2021,14,0.659,0.769,0.0366,0.0,0.405,-4.262,0.0829,121.999,0.398,0.0,0.0,4.0,3.7986666666666666,비인기곡
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,BE,2020,81,0.746,0.765,0.0112,0.0,0.0936,-4.41,0.0993,114.044,0.737,6.0,0.0,4.0,3.3175666666666666,인기곡
5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BTS,BE,2020,76,0.566,0.716,0.00691,0.0,0.37,-5.733,0.0424,81.068,0.45,1.0,1.0,4.0,3.4580166666666665,인기곡
4bZZVcgWWMWPBwzTTp642w,Filter,BTS,MAP OF THE SOUL : 7,2020,73,0.779,0.762,0.0224,0.0,0.121,-5.188,0.0631,110.043,0.859,10.0,0.0,4.0,3.0036833333333335,인기곡
2EmcTFQ1rM11wp2ztsXTHa,Black Swan,BTS,MAP OF THE SOUL : 7,2020,71,0.719,0.757,0.137,0.0,0.129,-5.167,0.0849,147.024,0.489,2.0,0.0,4.0,3.30435,인기곡
0fZRNhPJ4AGmwY7rkpdbqK,ON,BTS,MAP OF THE SOUL : 7,2020,71,0.583,0.817,0.118,0.0,0.338,-5.146,0.099,105.935,0.437,9.0,0.0,4.0,4.10635,인기곡
2QZe2H1f03t5PJWEMg2Mbe,UGH!,BTS,MAP OF THE SOUL : 7,2020,66,0.72,0.824,0.0394,0.0,0.0509,-5.086,0.128,165.996,0.333,10.0,0.0,4.0,3.7502,인기곡
6fqaMyg066xlukvUJWdM2T,00:00 (Zero O'Clock),BTS,MAP OF THE SOUL : 7,2020,68,0.56,0.547,0.0806,0.0,0.11,-6.456,0.0675,157.962,0.199,1.0,1.0,4.0,4.1716,인기곡
0YJFlxeHMUr9MxSDQVuQJA,My Time,BTS,MAP OF THE SOUL : 7,2020,66,0.674,0.641,0.149,0.0,0.0925,-5.139,0.0339,99.91,0.664,0.0,0.0,4.0,3.9076333333333335,인기곡
6Fnvi5QnVkTskSzeRvvQds,Telepathy,BTS,BE,2020,66,0.787,0.669,0.00782,0.0,0.123,-4.333,0.0428,104.994,0.57,5.0,0.0,4.0,3.3718833333333333,인기곡
4Aw8n6r2vuU0KUo1a2nftp,Louder than bombs,BTS,MAP OF THE SOUL : 7,2020,66,0.643,0.667,0.0432,0.0,0.0904,-6.947,0.151,145.999,0.478,0.0,0.0,4.0,3.6234,인기곡
133ocfbXXG4HTk76qgSeUb,We are Bulletproof : the Eternal,BTS,MAP OF THE SOUL : 7,2020,67,0.522,0.574,0.224,0.0,0.108,-5.225,0.0317,84.044,0.176,9.0,0.0,4.0,4.35905,인기곡
25MHcbjvSdcfTiFgbKJiZF,Inner Child,BTS,MAP OF THE SOUL : 7,2020,66,0.589,0.696,0.017,0.0,0.0808,-7.981,0.0725,134.953,0.33,11.0,1.0,4.0,3.887766666666667,인기곡
7Ki0hse0IfXEcXUlpyECbJ,Blue & Grey,BTS,BE,2020,66,0.547,0.605,0.42,0.0,0.125,-6.755,0.0415,121.953,0.364,8.0,1.0,4.0,4.2491666666666665,인기곡
6KhAXXgDtEEahVzATvFNcn,Moon,BTS,MAP OF THE SOUL : 7,2020,66,0.704,0.646,0.0104,0.0,0.191,-6.658,0.0596,141.87,0.64,6.0,1.0,4.0,3.4765,인기곡
0hxeouHqP3qzpTHerA7ha2,Dis-ease,BTS,BE,2020,64,0.731,0.845,0.0132,0.0,0.0782,-5.352,0.132,101.085,0.484,8.0,1.0,4.0,3.9953666666666665,인기곡
5RjUtRlDonw3TBgGGMLC5b,Friends,BTS,MAP OF THE SOUL : 7,2020,66,0.55,0.747,0.0668,0.0,0.0536,-5.211,0.0407,79.979,0.649,1.0,1.0,4.0,3.3223166666666666,인기곡
2LVw2bIK99go1NdD77dUCW,Outro : Ego,BTS,MAP OF THE SOUL : 7,2020,62,0.808,0.903,0.0121,0.000248,0.0993,-3.106,0.0957,116.988,0.473,0.0,1.0,4.0,3.2699833333333332,인기곡
7om4LRoSct9hiMPo0fPn7m,Interlude : Shadow,BTS,MAP OF THE SOUL : 7,2020,62,0.384,0.798,0.115,0.0,0.181,-6.439,0.434,149.854,0.146,9.0,0.0,4.0,4.33035,인기곡
0TdWVbcerMAcvljXrl9gpG,Stay,BTS,BE,2020,62,0.582,0.693,0.114,0.0,0.13,-5.048,0.0465,125.904,0.341,6.0,1.0,4.0,3.4133333333333336,인기곡
3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,63,0.449,0.491,0.279,0.0,0.0654,-6.433,0.029,139.923,0.258,9.0,0.0,4.0,4.0857833333333335,인기곡
1NHl9g36Ebu3g16y0vtUNV,Fly To My Room,BTS,BE,2020,61,0.764,0.526,0.0484,0.0,0.0718,-7.355,0.212,114.91,0.588,11.0,1.0,4.0,3.70405,인기곡
2yKBnKOmPXePrbHqRv42r4,Respect,BTS,MAP OF THE SOUL : 7,2020,60,0.661,0.838,0.00491,0.0,0.287,-4.806,0.116,91.463,0.526,0.0,1.0,4.0,3.959,인기곡
6wH3AP7b01vpzKYRJhreMy,Black Swan,BTS,Black Swan,2020,61,0.719,0.757,0.137,0.0,0.129,-5.167,0.0849,147.024,0.489,2.0,0.0,4.0,3.30435,인기곡
72wqLtMtkrB0qUw6jSqM0Z,Dynamite,BTS,Dynamite (NightTime Version),2020,63,0.746,0.765,0.0112,0.0,0.0936,-4.41,0.0993,114.044,0.737,6.0,0.0,4.0,3.3175666666666666,인기곡
3Ys2PYl1wyPKQIwyqhP9cQ,Stay Gold,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,61,0.723,0.634,0.0892,0.0,0.0787,-5.415,0.0542,129.017,0.582,1.0,1.0,4.0,4.05445,인기곡
30YLyzfEjMQsXj4ZFslAmT,Make It Right,BTS,MAP OF THE SOUL : 7,2020,61,0.639,0.706,0.0104,0.0,0.132,-7.874,0.448,105.782,0.259,7.0,1.0,4.0,3.7720166666666666,인기곡
72IwoG8tqvIWV10IHjpNNA,Dynamite,BTS,Dynamite (DayTime Version),2020,62,0.746,0.765,0.0112,0.0,0.0936,-4.41,0.0993,114.044,0.737,6.0,0.0,4.0,3.3175666666666666,인기곡
5LvqzuJCNpi2pNkJAX8mBT,Dionysus,BTS,MAP OF THE SOUL : 7,2020,58,0.502,0.91,0.04,0.0,0.319,-2.769,0.107,176.084,0.588,7.0,1.0,4.0,4.153583333333334,인기곡
3TDUktzfYXMWjkWqwoT5F1,Lights,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,58,0.608,0.644,0.156,0.0,0.124,-5.588,0.0314,99.005,0.431,5.0,1.0,4.0,4.880883333333333,인기곡
0UwQTbq7ZtBJ7v530mpaxP,Stay Gold,BTS,Stay Gold,2020,55,0.724,0.631,0.0873,0.0,0.0752,-5.403,0.0517,129.019,0.548,1.0,1.0,4.0,4.062216666666667,인기곡
0PpNBEXkjalflGCMMsBV5B,Jamais Vu,BTS,MAP OF THE SOUL : 7,2020,54,0.608,0.47,0.226,0.0,0.0963,-6.73,0.0428,81.0,0.241,8.0,1.0,4.0,3.787916666666667,인기곡
7incJHhOl108CJBxylqc1z,Intro : Persona,BTS,MAP OF THE SOUL : 7,2020,53,0.486,0.871,0.0278,0.0,0.313,-4.475,0.337,85.411,0.659,9.0,0.0,4.0,2.8503833333333333,인기곡
3u4igxLGmXBu1eiQjawtoe,Dynamite (Tropical Remix),BTS,Dynamite (DayTime Version),2020,50,0.729,0.896,0.0295,1.52e-06,0.234,-3.308,0.0667,114.035,0.62,1.0,0.0,4.0,3.2850166666666665,인기곡
16SFlxZd0oH4YA7KvCQlsG,Skit,BTS,BE,2020,49,0.703,0.321,0.864,0.0,0.908,-13.135,0.884,114.822,0.544,4.0,1.0,4.0,2.9924666666666666,인기곡
5raJ9QoZOdoRZ1MZOcygkR,INTRO : Calling,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,47,0.486,0.61,0.582,0.791,0.144,-12.063,0.0348,144.992,0.0806,10.0,1.0,4.0,1.4102166666666667,인기곡
0GIfKnZxlWAtX7P3b8PYyP,Dynamite (EDM Remix),BTS,Dynamite (DayTime Version),2020,47,0.707,0.838,0.0019,0.444,0.0961,-4.732,0.0599,122.985,0.318,1.0,0.0,4.0,3.31565,인기곡
0VF357Gjay5vvCqWA1kSu6,OUTRO : The Journey,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,46,0.523,0.455,0.704,0.459,0.135,-14.26,0.0632,136.959,0.165,9.0,0.0,4.0,1.2751166666666667,인기곡
083PvB3ID4h3jiGJ1GbbPA,Dynamite (Acoustic Remix),BTS,Dynamite (DayTime Version),2020,48,0.656,0.889,0.0228,7.56e-06,0.366,-5.136,0.203,113.943,0.575,1.0,0.0,4.0,3.2999,인기곡
4EeVAiJtyblHzvkN9sZCmM,Airplane pt.2 - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,45,0.752,0.782,0.04,1.04e-06,0.0841,-5.173,0.0297,139.994,0.901,0.0,0.0,4.0,3.66755,인기곡
3adJ5vW78N4lpm4DzbCt6d,Dynamite (Slow Jam Remix),BTS,Dynamite (NightTime Version),2020,45,0.653,0.683,0.36,1e-06,0.324,-3.82,0.0398,113.977,0.534,4.0,1.0,4.0,3.3281666666666667,인기곡
087YUEkmOGciKOflc5sQE6,Dynamite (Poolside Remix),BTS,Dynamite (DayTime Version),2020,45,0.686,0.877,0.0089,0.000869,0.208,-4.854,0.143,123.91,0.406,1.0,0.0,4.0,3.0432,인기곡
1GAAUZBTaIM1LwNpOJQJrZ,Boy With Luv - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,45,0.673,0.855,0.0661,0.0,0.209,-4.65,0.089,119.917,0.78,11.0,0.0,4.0,3.83355,인기곡
46cgcwt80u5CaiqHu361UH,Dynamite (Retro Remix),BTS,Dynamite (NightTime Version),2020,44,0.647,0.915,0.0659,0.0,0.327,-2.031,0.148,113.936,0.776,4.0,1.0,4.0,3.4734,인기곡
70hNTQkU4hogweDWeMLaWT,Dynamite (Bedroom Remix),BTS,Dynamite (NightTime Version),2020,44,0.756,0.745,0.0631,0.0,0.221,-3.263,0.0341,109.063,0.726,1.0,0.0,4.0,3.4654333333333334,인기곡
7MRdjWiq6wu1bFqlnqve5q,Dynamite (Midnight Remix),BTS,Dynamite (NightTime Version),2020,44,0.782,0.795,0.0689,0.0,0.109,-4.167,0.122,114.036,0.402,4.0,1.0,4.0,3.27515,인기곡
4jTEbIwCMcHSwlSEiR4NlQ,FAKE LOVE - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,45,0.546,0.682,0.00362,0.0,0.295,-5.628,0.039,154.923,0.433,2.0,0.0,4.0,4.058883333333333,인기곡
